ngram,phish_count,clean_count,phish_freq,clean_freq,phish_score
home policies,334,334,0.000342479,0.000118743,1.0537766152369783
replacement sure,334,334,0.000342479,0.000118743,1.0537766152369783
protect everyone,334,334,0.000342479,0.000118743,1.0537766152369783
silver jubilee,334,334,0.000342479,0.000118743,1.0537766152369783
pavlab banerjee,334,334,0.000342479,0.000118743,1.0537766152369783
jubilee 1996,334,334,0.000342479,0.000118743,1.0537766152369783
91 9999,334,334,0.000342479,0.000118743,1.0537766152369783
web follow,334,334,0.000342479,0.000118743,1.0537766152369783
inc o,334,334,0.000342479,0.000118743,1.0537766152369783
voip extn,334,334,0.000342479,0.000118743,1.0537766152369783
instituted work,334,334,0.000342479,0.000118743,1.0537766152369783
allocation details,334,334,0.000342479,0.000118743,1.0537766152369783
3136 us,334,334,0.000342479,0.000118743,1.0537766152369783
255 3136,334,334,0.000342479,0.000118743,1.0537766152369783
pyd l,334,334,0.000342479,0.000118743,1.0537766152369783
6666 e,334,334,0.000342479,0.000118743,1.0537766152369783
6110 m,334,334,0.000342479,0.000118743,1.0537766152369783
social distancing,334,334,0.000342479,0.000118743,1.0537766152369783
extn 6110,334,334,0.000342479,0.000118743,1.0537766152369783
ltd network,334,334,0.000342479,0.000118743,1.0537766152369783
m 91,334,334,0.000342479,0.000118743,1.0537766152369783
21-Jun,334,334,0.000342479,0.000118743,1.0537766152369783
any way,153,152,0.000156884,5.403877637723332e-05,1.0538224761583508
22 2022,338,338,0.00034658,0.000120165,1.0538409961375157
everyone we,342,342,0.000350682,0.000121587,1.0539038793355757
requirements and,157,156,0.000160986,5.546084943979209e-05,1.0539594714482081
the green,158,157,0.000162011,5.5816367705431786e-05,1.053992645918506
courier and,168,167,0.000172265,5.937155036182871e-05,1.054302847859585
a href,169,168,0.00017329,5.9727068627468406e-05,1.0543318654936868
locally and,169,168,0.00017329,5.9727068627468406e-05,1.0543318654936868
5 32,170,169,0.000174316,6.00825868931081e-05,1.0543605445184423
ebillet est,381,381,0.000390672,0.000135452,1.0544481360989402
votre n,381,381,0.000390672,0.000135452,1.0544481360989402
pvt ltd,1007,1010,0.001032563,0.000359073,1.0544594623967356
hi praveen,495,495,0.000507566,0.000175982,1.055549178662841
administration pyramid,497,497,0.000509617,0.000176693,1.0555640038111156
antal sent,497,497,0.000509617,0.000176693,1.0555640038111156
regards praveen,501,501,0.000513718,0.000178115,1.0555933003504703
to guddy,501,501,0.000513718,0.000178115,1.0555933003504703
21 2022,501,501,0.000513718,0.000178115,1.0555933003504703
kumari cc,501,501,0.000513718,0.000178115,1.0555933003504703
guddy n,501,501,0.000513718,0.000178115,1.0555933003504703
rmg m,501,501,0.000513718,0.000178115,1.0555933003504703
harendra kumar,501,501,0.000513718,0.000178115,1.0555933003504703
technology strength,501,501,0.000513718,0.000178115,1.0555933003504703
strength you,501,501,0.000513718,0.000178115,1.0555933003504703
n kumar,501,501,0.000513718,0.000178115,1.0555933003504703
lead rmg,501,501,0.000513718,0.000178115,1.0555933003504703
from praveen,501,501,0.000513718,0.000178115,1.0555933003504703
kumar pyramid,501,501,0.000513718,0.000178115,1.0555933003504703
ltd team,501,501,0.000513718,0.000178115,1.0555933003504703
10 6666,501,501,0.000513718,0.000178115,1.0555933003504703
m 8800144117,501,501,0.000513718,0.000178115,1.0555933003504703
regards guddy,501,501,0.000513718,0.000178115,1.0555933003504703
8800144117 e,501,501,0.000513718,0.000178115,1.0555933003504703
le ebillet,635,635,0.00065112,0.000225754,1.056362080146283
pyramid consulting,664,664,0.000680856,0.000236064,1.056487731223479
1 770,335,334,0.000343504,0.000118743,1.0567574633362655
our silver,335,334,0.000343504,0.000118743,1.0567574633362655
network management,339,338,0.000347606,0.000120165,1.0567867211755795
general manager,352,351,0.000360936,0.000124787,1.0568772349447548
e web,835,835,0.000856197,0.000296858,1.057051577659067
from guddy,835,835,0.000856197,0.000296858,1.057051577659067
kumari sent,835,835,0.000856197,0.000296858,1.057051577659067
consulting pvt,998,998,0.001023335,0.000354807,1.0574095119033993
replacement hi,1002,1002,0.001027436,0.000356229,1.0574168343827726
pyramid it,1002,1002,0.001027436,0.000356229,1.0574168343827726
to praveen,1002,1002,0.001027436,0.000356229,1.0574168343827726
antal cc,1002,1002,0.001027436,0.000356229,1.0574168343827726
re laptop,1169,1169,0.001198676,0.000415601,1.0576779007758323
admin subject,1320,1320,0.001353509,0.000469284,1.057857168703442
nmg noida,1322,1322,0.00135556,0.000469995,1.0578592687067807
inventory admin,1336,1336,0.001369915,0.000474972,1.0578737929311115
cc nmg,1336,1336,0.001369915,0.000474972,1.0578737929311115
laptop replacement,1336,1336,0.001369915,0.000474972,1.0578737929311115
inventory noida,1501,1501,0.001539104,0.000533633,1.0580245833323503
nmg nmg,1503,1503,0.001541154,0.000534344,1.0580262082655925
guddy kumari,1670,1670,0.001712394,0.000593716,1.0581481750558714
praveen antal,2004,2004,0.002054872,0.000712459,1.0583311828083979
it consulting,999,998,0.00102436,0.000354807,1.0584100370193785
noida inventory,3002,3002,0.003078207,0.001067266,1.0586355358551853
to offer,251,249,0.000257372,8.852404814428353e-05,1.0598921653512672
report 4,191,189,0.000195849,6.719295220590195e-05,1.0600938098534631
and many,183,181,0.000187646,6.434880608078441e-05,1.0601306376210657
mobile number,174,172,0.000178417,6.114914169002718e-05,1.0601760960482238
receive your,167,165,0.000171239,5.866051383054933e-05,1.060214822019896
qualit sur,129,127,0.000132275,4.5150819736241e-05,1.0604978789030235
web but,129,127,0.000132275,4.5150819736241e-05,1.0604978789030235
sortie de,129,127,0.000132275,4.5150819736241e-05,1.0604978789030235
la sortie,129,127,0.000132275,4.5150819736241e-05,1.0604978789030235
due diligence,96,94,9.843700493107872e-05,3.341871697013113e-05,1.060923813010592
prefer not,90,88,9.228469212288629e-05,3.1285607376292974e-05,1.0610344839682906
the products,77,75,7.895468103846938e-05,2.666386992297697e-05,1.0613327602428286
v a,66,64,6.767544089011662e-05,2.2753169000940345e-05,1.0616756987134786
and remove,60,58,6.15231280819242e-05,2.062005940710219e-05,1.061914977609936
my business,57,55,5.8446971677827984e-05,1.955350461018311e-05,1.0620532158191804
build it,56,54,5.742158620979592e-05,1.9197986344543418e-05,1.0621025348945659
wenn der,54,52,5.537081527373178e-05,1.8486949813264032e-05,1.0622065637069564
days for,53,51,5.434542980569971e-05,1.813143154762434e-05,1.0622614734912945
product to,53,51,5.434542980569971e-05,1.813143154762434e-05,1.0622614734912945
safety of,363,360,0.000372215,0.000127987,1.0624461257902564
your address,301,298,0.000308641,0.000105944,1.0631041686400753
our teams,338,334,0.00034658,0.000118743,1.0656470628504404
your existing,154,151,0.000157909,5.368325811159363e-05,1.0667763946994717
price of,247,243,0.00025327,8.639093855044537e-05,1.0680059234629198
send out,411,405,0.000421433,0.000143985,1.069402283602598
mind that,114,111,0.000116894,3.9462527486005913e-05,1.0694091366466552
out this,112,109,0.000114843,3.875149095472653e-05,1.0695899657893335
n de,461,454,0.000472703,0.000161405,1.0704848942331224
toll free,98,95,0.000100488,3.377423523577082e-05,1.0710616106371216
web technology,506,498,0.000518845,0.000177048,1.0714770626301273
hours a,94,91,9.638623399501458e-05,3.235216217321205e-05,1.0715622628662977
to unsubscribe,497,489,0.000509617,0.000173848,1.071699476007274
is valid,161,157,0.000165087,5.5816367705431786e-05,1.072687662790392
she had,85,82,8.715776478272595e-05,2.9152497782454817e-05,1.0728602260543119
on cd,84,81,8.613237931469388e-05,2.8796979516815125e-05,1.0730215336324835
please go,144,140,0.000147656,4.977255718955701e-05,1.0742756023671158
la newsletter,132,128,0.000135351,4.550633800188069e-05,1.0756429718848957
password has,131,127,0.000134325,4.5150819736241e-05,1.0757682370104846
people get,69,66,7.075159729421283e-05,2.346420553221973e-05,1.0759990657656413
link in,227,221,0.000232763,7.856953670637213e-05,1.077674333087009
sir my,172,167,0.000176366,5.937155036182871e-05,1.077699115
put your,62,59,6.357389901798833e-05,2.097557767274188e-05,1.0778785582231518
30 days,110,106,0.000112792,3.768493615780745e-05,1.078925470976607
us at,255,248,0.000261473,8.816852987864384e-05,1.0796211677548795
to assist,205,199,0.000210204,7.07481348622989e-05,1.0796627308723523
of historical,101,97,0.000103564,3.448527176705021e-05,1.0806809458121336
email us,193,187,0.000197899,6.648191567462257e-05,1.0809394997347892
site to,135,130,0.000138427,4.6217374533160075e-05,1.082779511294764
you the,506,492,0.000518845,0.000174915,1.083529932
24 hour,89,85,9.125930665485422e-05,3.0219052579373896e-05,1.0835745949454891
here and,211,204,0.000216356,7.252572619049736e-05,1.083902736644242
you of,84,80,8.613237931469388e-05,2.8441461251175432e-05,1.085024635991211
in your,1246,1212,0.00127763,0.000430888,1.0853780857079387
this software,119,114,0.000122021,4.052908228292499e-05,1.0859600617238285
please fill,80,76,8.20308374425656e-05,2.701938818861666e-05,1.0863153683867666
guarantee that,73,69,7.485313916634111e-05,2.4530760329138812e-05,1.0889150788408162
company the,71,67,7.280236823027697e-05,2.3819723797859423e-05,1.089752169426894
get you,101,96,0.000103564,3.4129753501410516e-05,1.090750226907158
business and,229,220,0.000234813,7.821401844073244e-05,1.0908869885952055
new business,68,64,6.972621182618076e-05,2.2753169000940345e-05,1.0911002981826325
received this,479,462,0.00049116,0.000164249,1.0913470515474875
will never,157,150,0.000160986,5.332773984595394e-05,1.0924719799255933
not intended,65,61,6.665005542208455e-05,2.1686614204021267e-05,1.0925731059498975
o 1,370,356,0.000379393,0.000126565,1.0925817990255622
or if,216,207,0.000221483,7.359228098741644e-05,1.0928148379046931
week for,63,59,6.45992844860204e-05,2.097557767274188e-05,1.0936330577152182
for free,524,504,0.000537302,0.000179181,1.0944566697022076
time the,206,197,0.000211229,7.003709833101951e-05,1.0944655430627976
husband is,176,168,0.000180468,5.9727068627468406e-05,1.0946889211947854
order by,117,111,0.00011997,3.9462527486005913e-05,1.0951671070887188
50 million,60,56,6.15231280819242e-05,1.9909022875822803e-05,1.0953557552472484
individuals who,60,56,6.15231280819242e-05,1.9909022875822803e-05,1.0953557552472484
remember this,60,56,6.15231280819242e-05,1.9909022875822803e-05,1.0953557552472484
your response,60,56,6.15231280819242e-05,1.9909022875822803e-05,1.0953557552472484
or send,113,107,0.000115869,3.804045442344714e-05,1.0964514649896184
told you,57,53,5.8446971677827984e-05,1.8842468078903725e-05,1.0972601896044478
report 1,298,285,0.000305565,0.000101323,1.097297778396433
your choice,83,78,8.510699384666181e-05,2.7730424719896047e-05,1.0976339814486178
really happy,135,128,0.000138427,4.550633800188069e-05,1.0979528362476598
working copy,134,127,0.000137402,4.5150819736241e-05,1.0982452614808111
own business,81,76,8.305622291059767e-05,2.701938818861666e-05,1.0985891894523727
company is,158,150,0.000162011,5.332773984595394e-05,1.0987821347437117
to acquire,131,124,0.000134325,4.408426493932192e-05,1.0991496673002334
opt out,279,266,0.000286083,9.456785866015831e-05,1.0999332326273203
the federal,177,168,0.000181493,5.9727068627468406e-05,1.1003235248094902
order each,77,72,7.895468103846938e-05,2.559731512605789e-05,1.1006497115575984
to order,321,306,0.000329149,0.000108789,1.1009866648045663
100 000,294,280,0.000301463,9.954511437911402e-05,1.1013535129835073
000 per,74,69,7.587852463437317e-05,2.4530760329138812e-05,1.1023425613765734
great opportunity,72,67,7.382775369830904e-05,2.3819723797859423e-05,1.1035502034042084
customer support,70,65,7.17769827622449e-05,2.3108687266580038e-05,1.1048274913250569
city state,181,171,0.000185595,6.0793623424387484e-05,1.1051390803145975
and your,559,532,0.00057319,0.000189136,1.105223063236934
the account,91,85,9.331007759091836e-05,3.0219052579373896e-05,1.1055594832434699
start your,88,82,9.023392118682215e-05,2.9152497782454817e-05,1.1071590058337215
email from,213,201,0.000218407,7.145917139357828e-05,1.1079056796433158
v i,127,119,0.000130224,4.2306673611123455e-05,1.1085986913174724
will share,187,176,0.000191747,6.257121475258595e-05,1.109218106593437
achieve the,63,58,6.45992844860204e-05,2.062005940710219e-05,1.1099432286734132
or feel,141,132,0.000144579,4.692841106443946e-05,1.1110128441464635
money you,119,111,0.000122021,3.9462527486005913e-05,1.1119777228841867
in our,682,645,0.000699313,0.000229309,1.1121041126542484
more you,98,91,0.000100488,3.235216217321205e-05,1.1128157533824639
the body,136,127,0.000139452,4.5150819736241e-05,1.1129540865139504
to deposit,191,179,0.000195849,6.363776954950503e-05,1.1136361213876742
at 1,152,142,0.000155859,5.0483593720836395e-05,1.1140815177215733
money the,58,53,5.9472357145860055e-05,1.8842468078903725e-05,1.1143618606850452
for report,319,300,0.000327098,0.000106655,1.1143761100779412
to receive,1463,1382,0.001500139,0.000491326,1.1148377996253058
my money,75,69,7.690391010240524e-05,2.4530760329138812e-05,1.1155921328846676
as always,56,51,5.742158620979592e-05,1.813143154762434e-05,1.1163528351674337
save them,74,68,7.587852463437317e-05,2.4175242063499116e-05,1.116365520186337
no need,109,101,0.000111767,3.5907344829608986e-05,1.1169133069811663
making money,91,84,9.331007759091836e-05,2.9863534313734203e-05,1.1170126835595584
email in,263,246,0.000269676,8.745749334736445e-05,1.1184017950291492
the net,228,213,0.000233788,7.572539058125459e-05,1.1184498056499903
fun of,71,65,7.280236823027697e-05,2.3108687266580038e-05,1.1188185778959516
visit our,329,308,0.000337352,0.0001095,1.1190741040212497
you by,174,162,0.000178417,5.759395903363025e-05,1.1190815005066406
200 000,103,95,0.000105615,3.377423523577082e-05,1.1203446852090042
you received,250,233,0.000256346,8.283575589404845e-05,1.1215633112702579
our client,145,134,0.000148681,4.7639447595718846e-05,1.124070766507203
email as,97,89,9.946239039911079e-05,3.164112564193267e-05,1.124210416494977
receive this,318,296,0.000326073,0.000105233,1.1245434771825686
each report,159,147,0.000163036,5.226118504903486e-05,1.1248798498778314
here thank,78,71,7.998006650650145e-05,2.5241796860418197e-05,1.126849592230718
men and,62,56,6.357389901798833e-05,1.9909022875822803e-05,1.127629506818659
emails and,62,56,6.357389901798833e-05,1.9909022875822803e-05,1.127629506818659
your new,92,84,9.433546305895043e-05,2.9863534313734203e-05,1.1278264939634481
companies and,92,84,9.433546305895043e-05,2.9863534313734203e-05,1.1278264939634481
300 000,76,69,7.792929557043731e-05,2.4530760329138812e-05,1.1286684463410874
contact your,76,69,7.792929557043731e-05,2.4530760329138812e-05,1.1286684463410874
ask that,61,55,6.254851354995626e-05,1.955350461018311e-05,1.1287721400739608
textdecoration underline,105,96,0.000107665,3.4129753501410516e-05,1.1292256689990832
to claim,267,247,0.000273778,8.781301161300415e-05,1.129430041208531
work from,380,352,0.000389646,0.000125142,1.130391340844062
from our,1453,1351,0.001489885,0.000480305,1.1306237071084915
have decided,88,80,9.023392118682215e-05,2.8441461251175432e-05,1.1310228432452825
every month,88,80,9.023392118682215e-05,2.8441461251175432e-05,1.1310228432452825
list in,102,93,0.000104589,3.306319870449144e-05,1.1313396237447924
here if,100,91,0.000102539,3.235216217321205e-05,1.1328213732106898
submit your,339,313,0.000347606,0.000111277,1.1329704422898195
receive all,57,51,5.8446971677827984e-05,1.813143154762434e-05,1.1337520696109078
your friends,125,114,0.000128173,4.052908228292499e-05,1.1347600520785663
property of,70,63,7.17769827622449e-05,2.2397650735300652e-05,1.1347641129654908
click on,492,454,0.00050449,0.000161405,1.1354325469105149
you order,151,138,0.000154833,4.9061520658277624e-05,1.1355335785928296
the health,386,355,0.000395799,0.000126209,1.1375980479576786
25 000,107,97,0.000109716,3.448527176705021e-05,1.1378528470395426
youve been,80,72,8.20308374425656e-05,2.559731512605789e-05,1.138401798664233
much much,91,82,9.331007759091836e-05,2.9152497782454817e-05,1.1403202863465887
to wait,103,93,0.000105615,3.306319870449144e-05,1.141003846355874
m o,306,280,0.000313768,9.954511437911402e-05,1.1412291848409062
customer service,229,209,0.000234813,7.430331751869582e-05,1.141516081078592
read on,64,57,6.562466995405247e-05,2.0264541141462496e-05,1.142033978326957
account this,152,138,0.000155859,4.9061520658277624e-05,1.1420920438543212
email you,101,91,0.000103564,3.235216217321205e-05,1.1426760733656147
5 000,325,297,0.00033325,0.000105589,1.1429104327419588
this program,671,615,0.000688034,0.000218644,1.143283267401592
to earn,137,124,0.000140478,4.408426493932192e-05,1.1436095858470698
move the,159,144,0.000163036,5.119463025211578e-05,1.145108059415772
the customer,85,76,8.715776478272595e-05,2.701938818861666e-05,1.1462312851250245
order your,84,75,8.613237931469388e-05,2.666386992297697e-05,1.1473013366130596
24 hours,389,354,0.000398875,0.000125853,1.1481192563195717
you is,95,85,9.741161946304665e-05,3.0219052579373896e-05,1.148130313026841
for just,130,117,0.0001333,4.159563707984407e-05,1.1483250968120002
thousands of,493,449,0.000505515,0.000159628,1.148464736048331
you as,234,212,0.00023994,7.53698723156149e-05,1.148960491
initial investment,59,52,6.0497742613892126e-05,1.8486949813264032e-05,1.1492554674906583
final notice,59,52,6.0497742613892126e-05,1.8486949813264032e-05,1.1492554674906583
48 hours,151,136,0.000154833,4.835048412699823e-05,1.1498386649463328
your email,1590,1449,0.001630363,0.000515146,1.1507814687405875
are ordering,138,124,0.000141503,4.408426493932192e-05,1.1508311246883594
can not,115,103,0.000117919,3.661838136088837e-05,1.1509525572617758
with no,327,296,0.000335301,0.000105233,1.1523681124368126
i made,214,193,0.000219432,6.861502526846072e-05,1.1526110565926526
discover the,67,59,6.870082635814869e-05,2.097557767274188e-05,1.1542804426736828
paste this,285,257,0.000292235,9.136819426940107e-05,1.1551911508764439
any reason,66,58,6.767544089011662e-05,2.062005940710219e-05,1.155770091919616
your message,120,107,0.000123046,3.804045442344714e-05,1.1560561282027288
or your,119,106,0.000122021,3.768493615780745e-05,1.1569037437407654
can make,279,251,0.000286083,8.923508467556292e-05,1.1573514728687353
ready to,398,358,0.000408103,0.000127276,1.1597873761126565
deposit the,188,168,0.000192772,5.9727068627468406e-05,1.160295085521972
all your,310,278,0.000317869,9.883407784783463e-05,1.1612723263430176
our secure,62,54,6.357389901798833e-05,1.9197986344543418e-05,1.162227375648698
enter your,491,441,0.000503464,0.000156784,1.162272814670224
10 days,72,63,7.382775369830904e-05,2.2397650735300652e-05,1.162553234
year old,71,62,7.280236823027697e-05,2.204213246966096e-05,1.1640664342811669
a million,71,62,7.280236823027697e-05,2.204213246966096e-05,1.1640664342811669
within 24,227,202,0.000232763,7.181468965921797e-05,1.1663879321125987
and easy,98,86,0.000100488,3.057457084501359e-05,1.16758628
us please,59,51,6.0497742613892126e-05,1.813143154762434e-05,1.1676678554220132
money on,127,112,0.000130224,3.9818045751645606e-05,1.1677811579583808
is for,330,294,0.000338377,0.000104522,1.168189217002439
what one,58,50,5.9472357145860055e-05,1.7775913281984647e-05,1.169611513961497
for less,58,50,5.9472357145860055e-05,1.7775913281984647e-05,1.169611513961497
by you,86,75,8.818315025075802e-05,2.666386992297697e-05,1.170564896310759
you how,218,193,0.000223534,6.861502526846072e-05,1.1710468616965934
an independent,95,83,9.741161946304665e-05,2.950801604809451e-05,1.1711694107299833
for yourself,85,74,8.715776478272595e-05,2.6308351657337276e-05,1.1719354140645928
the property,85,74,8.715776478272595e-05,2.6308351657337276e-05,1.1719354140645928
wait until,66,57,6.767544089011662e-05,2.0264541141462496e-05,1.1723507015500103
you signed,66,57,6.767544089011662e-05,2.0264541141462496e-05,1.1723507015500103
of free,177,156,0.000181493,5.546084943979209e-05,1.173165596921108
and personal,65,56,6.665005542208455e-05,1.9909022875822803e-05,1.1741673915092958
of money,248,219,0.000254296,7.785850017509275e-05,1.1747669646477639
account or,165,145,0.000169189,5.155014851775547e-05,1.175139323410996
please enter,165,145,0.000169189,5.155014851775547e-05,1.175139323410996
5 cash,64,55,6.562466995405247e-05,1.955350461018311e-05,1.1760434616450544
hundreds of,363,321,0.000372215,0.000114121,1.176167555178668
copy and,369,326,0.000378367,0.000115899,1.1771947751172294
acceptance of,126,110,0.000129199,3.910700922036622e-05,1.1775096261526596
your customers,63,54,6.45992844860204e-05,1.9197986344543418e-05,1.1779818751407645
companies that,97,84,9.946239039911079e-05,2.9863534313734203e-05,1.1802080648570883
none color,70,60,7.17769827622449e-05,2.1331095938381574e-05,1.1814195905210088
services for,61,52,6.254851354995626e-05,1.8486949813264032e-05,1.1820586059343332
get it,216,189,0.000221483,6.719295220590195e-05,1.182510648322216
l i,146,127,0.000149706,4.5150819736241e-05,1.183418042674043
software is,86,74,8.818315025075802e-05,2.6308351657337276e-05,1.1834995462876305
offer the,60,51,6.15231280819242e-05,1.813143154762434e-05,1.1842039243501552
email package,60,51,6.15231280819242e-05,1.813143154762434e-05,1.1842039243501552
message id,76,65,7.792929557043731e-05,2.3108687266580038e-05,1.1859802159058235
are advised,59,50,6.0497742613892126e-05,1.7775913281984647e-05,1.1864256286920054
many others,67,57,6.870082635814869e-05,2.0264541141462496e-05,1.1871712232622722
receiving this,366,320,0.000375291,0.000113766,1.1874690740436704
make money,183,159,0.000187646,5.652740423671117e-05,1.1876083782224698
t want,107,92,0.000109716,3.2707680438851745e-05,1.189244860044049
and much,156,135,0.00015996,4.799496586135854e-05,1.1894391579745922
your current,287,250,0.000294286,8.887956640992322e-05,1.1894724996975108
you wish,508,444,0.000520896,0.00015785,1.1895069322885634
is your,380,331,0.000389646,0.000117677,1.1914013113704727
like you,178,154,0.000182519,5.474981290851271e-05,1.1914420428472619
your own,594,518,0.000609079,0.000184158,1.1923763968985532
5 days,64,54,6.562466995405247e-05,1.9197986344543418e-05,1.193492015163914
have tried,70,59,7.17769827622449e-05,2.097557767274188e-05,1.1974680034117733
any inconvenience,100,85,0.000102539,3.0219052579373896e-05,1.1989154082166857
to advertise,84,71,8.613237931469388e-05,2.5241796860418197e-05,1.200075123866924
as little,114,97,0.000116894,3.448527176705021e-05,1.2006677046010457
internet marketing,91,77,9.331007759091836e-05,2.7374906454256354e-05,1.2010828722476878
selected to,98,83,0.000100488,2.950801604809451e-05,1.2019488860916019
allow you,113,96,0.000115869,3.4129753501410516e-05,1.2020014169131146
offer you,134,114,0.000137402,4.052908228292499e-05,1.2037660249957325
money and,134,114,0.000137402,4.052908228292499e-05,1.2037660249957325
is absolutely,67,56,6.870082635814869e-05,1.9909022875822803e-05,1.204031391
has come,104,88,0.00010664,3.1285607376292974e-05,1.204171610814599
place your,155,132,0.000158935,4.692841106443946e-05,1.205057442753108
everything you,103,87,0.000105615,3.093008911065328e-05,1.2056726334587822
out your,73,61,7.485313916634111e-05,2.1686614204021267e-05,1.2070240235283778
click below,240,205,0.000246093,7.288124445613705e-05,1.2073038108617073
brand new,159,135,0.000163036,4.799496586135854e-05,1.2083701249701293
are just,121,102,0.000124072,3.626286309524868e-05,1.2108895029690374
your prompt,64,53,6.562466995405247e-05,1.8842468078903725e-05,1.2112504354303215
bring you,99,83,0.000101513,2.950801604809451e-05,1.212001723274556
in less,112,94,0.000114843,3.341871697013113e-05,1.2136368001006117
for you,1416,1210,0.001451946,0.000430177,1.2148294625069487
and start,145,122,0.000148681,4.3373228408042534e-05,1.215869323305125
in china,76,63,7.792929557043731e-05,2.2397650735300652e-05,1.2159168375462575
guide to,200,169,0.000205077,6.00825868931081e-05,1.216023507593778
and business,117,98,0.00011997,3.48407900326899e-05,1.216456774450041
my life,96,80,9.843700493107872e-05,2.8441461251175432e-05,1.2171203998718683
show you,238,201,0.000244042,7.145917139357828e-05,1.2184053190216748
account and,88,73,9.023392118682215e-05,2.5952833391697583e-05,1.2193383438080363
get your,336,284,0.00034453,0.000100967,1.2204270032316311
o d,67,55,6.870082635814869e-05,1.955350461018311e-05,1.2211807065803695
49 95,80,66,8.20308374425656e-05,2.346420553221973e-05,1.2220010236804455
risk and,73,60,7.485313916634111e-05,2.1331095938381574e-05,1.2228189476015043
you like,278,234,0.000285057,8.319127415968814e-05,1.2231003678147256
you find,119,99,0.000122021,3.51963082983296e-05,1.2233968885098967
from home,458,385,0.000469627,0.000136875,1.2277207948980804
for sale,71,58,7.280236823027697e-05,2.062005940710219e-05,1.227769260940863
you with,367,308,0.000376316,0.0001095,1.2280721350364585
your full,90,74,9.228469212288629e-05,2.6308351657337276e-05,1.228463445905368
00 per,89,73,9.125930665485422e-05,2.5952833391697583e-05,1.2305147360229223
prices are,69,56,7.075159729421283e-05,1.9909022875822803e-05,1.2330293339776506
requesting to,200,166,0.000205077,5.901603209618902e-05,1.2336386114535312
for only,289,240,0.000296336,8.53243837535263e-05,1.236752054067282
your phone,79,64,8.100545197453353e-05,2.2753169000940345e-05,1.2390697793503844
have ever,79,64,8.100545197453353e-05,2.2753169000940345e-05,1.2390697793503844
easy and,91,74,9.331007759091836e-05,2.6308351657337276e-05,1.2393954743568696
a home,139,114,0.000142529,4.052908228292499e-05,1.2401402198173477
the transfer,90,73,9.228469212288629e-05,2.5952833391697583e-05,1.241567595869402
i a,132,108,0.000135351,3.8395972689086835e-05,1.2415679812393159
this offer,131,107,0.000134325,3.804045442344714e-05,1.2430845588116834
service at,166,136,0.000170214,4.835048412699823e-05,1.2439665882839512
are considered,76,61,7.792929557043731e-05,2.1686614204021267e-05,1.2467773910286488
report you,128,104,0.000131249,3.6973899626528064e-05,1.247790007680832
or call,92,74,9.433546305895043e-05,2.6308351657337276e-05,1.250209284760759
0 2,155,126,0.000158935,4.4795301470601304e-05,1.250584406326007
over 100,63,50,6.45992844860204e-05,1.7775913281984647e-05,1.250989948683624
success in,63,50,6.45992844860204e-05,1.7775913281984647e-05,1.250989948683624
software will,63,50,6.45992844860204e-05,1.7775913281984647e-05,1.250989948683624
other options,171,139,0.000175341,4.941703892391732e-05,1.2520899468445712
performance of,90,72,9.228469212288629e-05,2.559731512605789e-05,1.2548457472432661
here to,2013,1653,0.002064101,0.000587672,1.2550657578796014
need your,73,58,7.485313916634111e-05,2.062005940710219e-05,1.2551775314504638
reports you,84,67,8.613237931469388e-05,2.3819723797859423e-05,1.2557899120047695
states of,78,62,7.998006650650145e-05,2.204213246966096e-05,1.2568786452228364
email software,116,93,0.000118945,3.306319870449144e-05,1.258813337746446
cents per,66,52,6.767544089011662e-05,1.8486949813264032e-05,1.259646651
each for,110,88,0.000112792,3.1285607376292974e-05,1.259754209810218
signed up,110,88,0.000112792,3.1285607376292974e-05,1.259754209810218
now you,235,190,0.000240966,6.754847047154165e-05,1.2612544120851121
your browser,273,221,0.00027993,7.856953670637213e-05,1.2614750416528004
this service,76,60,7.792929557043731e-05,2.1331095938381574e-05,1.2625723151017756
a business,239,193,0.000245067,6.861502526846072e-05,1.2626239477869035
any time,320,259,0.000328123,9.207923080068046e-05,1.2629815292648465
want a,135,108,0.000138427,3.8395972689086835e-05,1.263877846
here for,334,270,0.000342479,9.598993172271708e-05,1.2645180594264518
intended for,145,116,0.000148681,4.124011881420438e-05,1.2651351948743834
web sites,171,137,0.000175341,4.8706002392637924e-05,1.2662934403771846
only 10,85,67,8.715776478272595e-05,2.3819723797859423e-05,1.2674893394794313
teach you,85,67,8.715776478272595e-05,2.3819723797859423e-05,1.2674893394794313
phone and,69,54,7.075159729421283e-05,1.9197986344543418e-05,1.2676272028076896
2 c,74,58,7.587852463437317e-05,2.062005940710219e-05,1.268605013986221
a third,174,139,0.000178417,4.941703892391732e-05,1.269383912
a security,89,70,9.125930665485422e-05,2.4886278594778505e-05,1.2708901186445576
00 you,68,53,6.972621182618076e-05,1.8842468078903725e-05,1.270991758122529
below and,225,180,0.000230712,6.399328781514472e-05,1.2712100571108622
25 00,94,74,9.638623399501458e-05,2.6308351657337276e-05,1.2714922889856932
limited time,276,221,0.000283006,7.856953670637213e-05,1.27236542
reply to,505,406,0.00051782,0.00014434,1.2724776630765242
the link,560,448,0.000574216,0.000159272,1.2778718689732929
life forever,71,55,7.280236823027697e-05,1.955350461018311e-05,1.2783593538893547
use our,65,50,6.665005542208455e-05,1.7775913281984647e-05,1.2817733338821946
to act,115,90,0.000117919,3.199664390757236e-05,1.2820394976584817
