ngram,phish_count,clean_count,phish_freq,clean_freq,phish_score
investor,286,371,0.000125886,5.59E-05,0.802230239
ba,93,118,4.09E-05,1.78E-05,0.803581059
quit,77,97,3.39E-05,1.46E-05,0.804238592
password,949,1237,0.000417712,0.000186338,0.804266721
happiness,51,63,2.24E-05,9.49E-06,0.804355348
regards,2053,2679,0.000903648,0.000403557,0.804753058
forget,162,208,7.13E-05,3.13E-05,0.804831335
aa,110,140,4.84E-05,2.11E-05,0.805216886
ge,107,136,4.71E-05,2.05E-05,0.805789474
notre,176,226,7.75E-05,3.40E-05,0.806087724
temu,58,72,2.55E-05,1.08E-05,0.806268465
goods,78,98,3.43E-05,1.48E-05,0.807171825
meses,167,214,7.35E-05,3.22E-05,0.807244249
ea,111,141,4.89E-05,2.12E-05,0.807288056
mother,144,184,6.34E-05,2.77E-05,0.807351847
cottage,92,116,4.05E-05,1.75E-05,0.809205859
proposta,69,86,3.04E-05,1.30E-05,0.81006112
green,287,369,0.000126326,5.56E-05,0.811003328
worauf,76,95,3.35E-05,1.43E-05,0.811030028
passed,190,243,8.36E-05,3.66E-05,0.811160191
login,319,410,0.000140411,6.18E-05,0.812332352
lo,336,432,0.000147894,6.51E-05,0.81243788
visit,1093,1413,0.000481095,0.00021285,0.812863804
subsequently,53,65,2.33E-05,9.79E-06,0.812895924
signin,320,411,0.000140851,6.19E-05,0.813042859
convenient,97,122,4.27E-05,1.84E-05,0.813120093
gm,175,223,7.70E-05,3.36E-05,0.813441938
wait,321,412,0.000141291,6.21E-05,0.813749471
distribute,111,140,4.89E-05,2.11E-05,0.814084401
cours,129,163,5.68E-05,2.46E-05,0.81586466
mall,64,79,2.82E-05,1.19E-05,0.815894863
healthy,71,88,3.13E-05,1.33E-05,0.816376602
verify,996,1280,0.000438399,0.000192816,0.818500827
intel,117,147,5.15E-05,2.21E-05,0.819066961
btc,215,273,9.46E-05,4.11E-05,0.819915397
cap,243,309,0.000106959,4.65E-05,0.820033335
feet,163,206,7.17E-05,3.10E-05,0.820262028
remember,621,795,0.000273339,0.000119757,0.820588545
frauen,55,67,2.42E-05,1.01E-05,0.820906021
millennium,62,76,2.73E-05,1.14E-05,0.820910699
massive,115,144,5.06E-05,2.17E-05,0.821875889
textdecoration,309,393,0.000136009,5.92E-05,0.822369908
protocolo,66,81,2.91E-05,1.22E-05,0.822541687
eletr,66,81,2.91E-05,1.22E-05,0.822541687
unique,409,521,0.000180025,7.85E-05,0.82310663
priced,77,95,3.39E-05,1.43E-05,0.82372508
300,435,554,0.00019147,8.35E-05,0.823742349
verpassen,160,201,7.04E-05,3.03E-05,0.825738313
companies,1217,1552,0.000535675,0.000233789,0.826704614
visualizar,53,64,2.33E-05,9.64E-06,0.826953248
burn,71,87,3.13E-05,1.31E-05,0.826999353
129,64,78,2.82E-05,1.17E-05,0.82764057
inclui,61,74,2.68E-05,1.11E-05,0.829728971
161,61,74,2.68E-05,1.11E-05,0.829728971
cashback,120,149,5.28E-05,2.24E-05,0.83097488
ste,168,210,7.39E-05,3.16E-05,0.831430075
maxwidth,356,449,0.000156697,6.76E-05,0.831855942
milhas,147,183,6.47E-05,2.76E-05,0.832913441
represent,199,249,8.76E-05,3.75E-05,0.833155936
professionals,137,170,6.03E-05,2.56E-05,0.834586475
leider,59,71,2.60E-05,1.07E-05,0.835521778
2023,1117,1411,0.000491659,0.000212549,0.835949348
advertise,195,243,8.58E-05,3.66E-05,0.836832655
img,233,291,0.000102557,4.38E-05,0.837125726
permanent,105,129,4.62E-05,1.94E-05,0.837637147
clients,521,655,0.000229323,9.87E-05,0.837645333
rie,124,153,5.46E-05,2.30E-05,0.837789265
10989,90,110,3.96E-05,1.66E-05,0.837923963
buyers,90,110,3.96E-05,1.66E-05,0.837923963
industry,636,800,0.000279942,0.00012051,0.838152198
2006,56,67,2.46E-05,1.01E-05,0.838215906
wa,190,236,8.36E-05,3.56E-05,0.839601385
damit,110,135,4.84E-05,2.03E-05,0.839909232
boy,114,140,5.02E-05,2.11E-05,0.840224691
0,4489,5645,0.001975877,0.000850347,0.842453835
100,2504,3146,0.00110216,0.000473905,0.842820037
curso,85,103,3.74E-05,1.55E-05,0.84410368
moments,50,59,2.20E-05,8.89E-06,0.844560495
canon,97,118,4.27E-05,1.78E-05,0.8447087
fortune,234,290,0.000102997,4.37E-05,0.844732557
multiply,62,74,2.73E-05,1.11E-05,0.84541018
easiest,66,79,2.91E-05,1.19E-05,0.845627147
200,247,306,0.000108719,4.61E-05,0.845760213
exciting,216,267,9.51E-05,4.02E-05,0.846197174
cash,1079,1347,0.000474932,0.000202908,0.847605305
fifteen,59,70,2.60E-05,1.05E-05,0.84848566
profit,295,365,0.000129847,5.50E-05,0.848989097
body,561,697,0.00024693,0.000104994,0.849761179
mining,164,201,7.22E-05,3.03E-05,0.85008939
express,540,670,0.000237686,0.000100927,0.850893831
secured,80,96,3.52E-05,1.45E-05,0.851080271
strengthening,137,167,6.03E-05,2.52E-05,0.851716198
mitglieder,52,61,2.29E-05,9.19E-06,0.8520932
nehmen,247,304,0.000108719,4.58E-05,0.852177929
wife,236,290,0.000103878,4.37E-05,0.853161755
169,81,97,3.57E-05,1.46E-05,0.853466033
family,740,917,0.000325718,0.000138134,0.853658293
sweepstakes,69,82,3.04E-05,1.24E-05,0.854199659
29092,90,108,3.96E-05,1.63E-05,0.855219677
bills,228,279,0.000100356,4.20E-05,0.856797286
safely,66,78,2.91E-05,1.17E-05,0.857372855
6130,66,78,2.91E-05,1.17E-05,0.857372855
registering,158,192,6.95E-05,2.89E-05,0.857648743
love,417,513,0.000183547,7.73E-05,0.857649726
performance,662,816,0.000291386,0.00012292,0.858438138
nachricht,100,120,4.40E-05,1.81E-05,0.858562074
looking,1266,1562,0.000557242,0.000235295,0.859710639
girl,143,173,6.29E-05,2.61E-05,0.859924265
vegas,160,194,7.04E-05,2.92E-05,0.860032125
aproveite,84,100,3.70E-05,1.51E-05,0.860323074
customers,775,954,0.000341124,0.000143708,0.860455492
country,895,1102,0.000393943,0.000166002,0.860734403
buy,951,1171,0.000418592,0.000176396,0.860897159
volgen,59,69,2.60E-05,1.04E-05,0.861619815
referral,115,138,5.06E-05,2.08E-05,0.862521299
schreiben,115,138,5.06E-05,2.08E-05,0.862521299
representative,197,239,8.67E-05,3.60E-05,0.863072829
68,94,112,4.14E-05,1.69E-05,0.863359137
artist,51,59,2.24E-05,8.89E-06,0.86351054
youth,64,75,2.82E-05,1.13E-05,0.863728867
xxx,103,123,4.53E-05,1.85E-05,0.864060404
millions,389,475,0.000171222,7.16E-05,0.864472356
subsidiary,78,92,3.43E-05,1.39E-05,0.866221746
pocket,113,135,4.97E-05,2.03E-05,0.866279309
fraud,87,103,3.83E-05,1.55E-05,0.866761916
offshore,140,168,6.16E-05,2.53E-05,0.867285503
winner,264,320,0.000116202,4.82E-05,0.867927423
rates,573,699,0.000252212,0.000105295,0.868003181
videos,163,196,7.17E-05,2.95E-05,0.868431974
utilizar,110,131,4.84E-05,1.97E-05,0.868556593
robotics,57,66,2.51E-05,9.94E-06,0.868904159
dental,66,77,2.91E-05,1.16E-05,0.869258165
72,155,186,6.82E-05,2.80E-05,0.869424369
home,2172,2656,0.000956027,0.000400092,0.869639711
offre,53,61,2.33E-05,9.19E-06,0.870351244
hilton,62,72,2.73E-05,1.08E-05,0.870524992
twelve,58,67,2.55E-05,1.01E-05,0.871961909
wager,58,67,2.55E-05,1.01E-05,0.871961909
cr,464,563,0.000204234,8.48E-05,0.872030453
dream,131,156,5.77E-05,2.35E-05,0.873125082
discover,254,306,0.000111801,4.61E-05,0.873454935
electrical,54,62,2.38E-05,9.34E-06,0.873605638
obtaining,54,62,2.38E-05,9.34E-06,0.873605638
satellite,91,107,4.01E-05,1.61E-05,0.874760252
stop,783,950,0.000344645,0.000143105,0.874867885
relatives,105,124,4.62E-05,1.87E-05,0.875196449
fes,128,152,5.63E-05,2.29E-05,0.875259408
cas,275,331,0.000121044,4.99E-05,0.875286324
concluded,50,57,2.20E-05,8.59E-06,0.875504293
edekagutschein,50,57,2.20E-05,8.59E-06,0.875504293
res,96,113,4.23E-05,1.70E-05,0.875527139
breach,87,102,3.83E-05,1.54E-05,0.875924653
exclusiva,64,74,2.82E-05,1.11E-05,0.876053633
door,194,232,8.54E-05,3.49E-05,0.876814641
veuillez,158,188,6.95E-05,2.83E-05,0.877991344
loved,51,58,2.24E-05,8.74E-06,0.878862754
grown,51,58,2.24E-05,8.74E-06,0.878862754
seconds,103,121,4.53E-05,1.82E-05,0.879608167
readers,269,322,0.000118403,4.85E-05,0.880426786
forward,1235,1492,0.000543597,0.000224751,0.880615267
anywhere,331,397,0.000145693,5.98E-05,0.880702487
within,2311,2794,0.001017209,0.00042088,0.881078912
customer,973,1174,0.000428276,0.000176848,0.881169059
muni,256,306,0.000112681,4.61E-05,0.881228851
flamingo,66,76,2.91E-05,1.14E-05,0.881286437
powerful,266,318,0.000117083,4.79E-05,0.881552274
beauty,52,59,2.29E-05,8.89E-06,0.88210815
sell,668,804,0.000294027,0.000121112,0.882124684
datein,57,65,2.51E-05,9.79E-06,0.882766611
eliminated,57,65,2.51E-05,9.79E-06,0.882766611
jusqu,139,164,6.12E-05,2.47E-05,0.883402734
sex,447,536,0.000196751,8.07E-05,0.883448385
75,498,597,0.0002192,8.99E-05,0.8844397
euro,169,200,7.44E-05,3.01E-05,0.884545039
agent,295,352,0.000129847,5.30E-05,0.884595791
download,581,696,0.000255733,0.000104844,0.886074373
color,977,1173,0.000430036,0.000176697,0.886109449
campaign,181,214,7.97E-05,3.22E-05,0.886708792
tanta,83,96,3.65E-05,1.45E-05,0.886895629
88,128,150,5.63E-05,2.26E-05,0.887946837
monthly,296,352,0.000130287,5.30E-05,0.887954069
src,135,158,5.94E-05,2.38E-05,0.890475092
nachfolgenden,60,68,2.64E-05,1.02E-05,0.891117718
death,201,237,8.85E-05,3.57E-05,0.891122472
zusenden,136,159,5.99E-05,2.40E-05,0.891677955
valuable,253,299,0.00011136,4.50E-05,0.892189739
acts,127,148,5.59E-05,2.23E-05,0.893091441
plano,337,398,0.000148334,6.00E-05,0.896071263
tre,280,330,0.000123245,4.97E-05,0.896124644
kindly,488,578,0.000214798,8.71E-05,0.896229888
seiten,62,70,2.73E-05,1.05E-05,0.896286844
pin,193,226,8.50E-05,3.40E-05,0.897170756
steth,52,58,2.29E-05,8.74E-06,0.897460363
saving,141,164,6.21E-05,2.47E-05,0.897460555
custo,73,83,3.21E-05,1.25E-05,0.897585789
a4,241,283,0.000106079,4.26E-05,0.897809679
tranq,63,71,2.77E-05,1.07E-05,0.898762061
rental,79,90,3.48E-05,1.36E-05,0.899086894
utilizando,74,84,3.26E-05,1.27E-05,0.899689328
amil,53,59,2.33E-05,8.89E-06,0.900366193
promotion,224,262,9.86E-05,3.95E-05,0.900634299
71,76,86,3.35E-05,1.30E-05,0.90374764
link,2149,2539,0.000945903,0.000382468,0.903941157
hauptstadt,60,67,2.64E-05,1.01E-05,0.904606197
bulk,663,780,0.000291826,0.000117497,0.904690469
neck,82,93,3.61E-05,1.40E-05,0.904763611
strength,577,678,0.000253972,0.000102132,0.905144459
disponible,127,146,5.59E-05,2.20E-05,0.906109198
fressnapf,83,94,3.65E-05,1.42E-05,0.906573854
activation,183,212,8.05E-05,3.19E-05,0.906668362
106,190,220,8.36E-05,3.31E-05,0.90781784
marginleft,123,141,5.41E-05,2.12E-05,0.907983506
89103,67,75,2.95E-05,1.13E-05,0.90800223
beside,135,155,5.94E-05,2.33E-05,0.908864897
convenience,141,162,6.21E-05,2.44E-05,0.90925047
net,1272,1493,0.000559883,0.000224901,0.909414298
doit,261,303,0.000114882,4.56E-05,0.910045367
staggering,68,76,2.99E-05,1.14E-05,0.910160178
66,159,183,7.00E-05,2.76E-05,0.910235725
disponiveis,97,110,4.27E-05,1.66E-05,0.911046858
expires,98,111,4.31E-05,1.67E-05,0.912532847
grant,307,356,0.000135129,5.36E-05,0.913077854
stellar,58,64,2.55E-05,9.64E-06,0.913554595
party,557,648,0.000245169,9.76E-05,0.914816037
identified,224,258,9.86E-05,3.89E-05,0.915636167
crm,59,65,2.60E-05,9.79E-06,0.915952615
ltd,1177,1372,0.000518068,0.000206674,0.916064219
charity,77,86,3.39E-05,1.30E-05,0.916442692
urge,77,86,3.39E-05,1.30E-05,0.916442692
blockquote,95,107,4.18E-05,1.61E-05,0.916751517
sbs,95,107,4.18E-05,1.61E-05,0.916751517
profile,239,275,0.000105198,4.14E-05,0.917563708
membership,426,493,0.000187508,7.43E-05,0.918136908
treat,288,332,0.000126766,5.00E-05,0.918148409
ava,132,150,5.81E-05,2.26E-05,0.91818988
opinions,114,129,5.02E-05,1.94E-05,0.918201826
jahre,84,94,3.70E-05,1.42E-05,0.918232815
leader,128,145,5.63E-05,2.18E-05,0.920388048
expanding,86,96,3.79E-05,1.45E-05,0.921472477
emails,2145,2490,0.000944143,0.000375087,0.921516337
locally,186,212,8.19E-05,3.19E-05,0.92273108
consultar,50,54,2.20E-05,8.13E-06,0.923792948
men,391,449,0.000172102,6.76E-05,0.925064976
tragen,76,84,3.35E-05,1.27E-05,0.925573403
confirmer,146,165,6.43E-05,2.49E-05,0.925920843
orders,1006,1160,0.000442801,0.000174739,0.926374767
pasting,134,151,5.90E-05,2.27E-05,0.92661135
dieser,134,151,5.90E-05,2.27E-05,0.92661135
exercise,141,159,6.21E-05,2.40E-05,0.927200142
our,11434,13204,0.005032788,0.001989014,0.928030997
report,3546,4090,0.001560807,0.000616106,0.928557342
minwidth,78,86,3.43E-05,1.30E-05,0.928978599
ook,78,86,3.43E-05,1.30E-05,0.928978599
provider,202,229,8.89E-05,3.45E-05,0.929416653
supplies,124,139,5.46E-05,2.09E-05,0.929573647
contest,98,109,4.31E-05,1.64E-05,0.929680269
prices,921,1057,0.000405387,0.000159224,0.930736348
privacy,365,416,0.000160658,6.27E-05,0.931848726
ihn,60,65,2.64E-05,9.79E-06,0.932141558
mailer,120,134,5.28E-05,2.02E-05,0.932318146
wish,1360,1560,0.000598617,0.000234994,0.932484999
trajet,136,152,5.99E-05,2.29E-05,0.934857639
bon,143,160,6.29E-05,2.41E-05,0.935043983
rience,55,59,2.42E-05,8.89E-06,0.935911652
bull,62,67,2.73E-05,1.01E-05,0.936218437
dossier,131,146,5.77E-05,2.20E-05,0.936582662
lectronique,131,146,5.77E-05,2.20E-05,0.936582662
activate,193,217,8.50E-05,3.27E-05,0.9366256
claiming,104,115,4.58E-05,1.73E-05,0.937211075
saxena,167,187,7.35E-05,2.82E-05,0.937776868
younger,91,100,4.01E-05,1.51E-05,0.938338019
underline,105,116,4.62E-05,1.75E-05,0.938389429
255,528,599,0.000232404,9.02E-05,0.939370078
bonjour,276,311,0.000121484,4.68E-05,0.939948263
envoyer,128,142,5.63E-05,2.14E-05,0.940370268
papier,128,142,5.63E-05,2.14E-05,0.940370268
aarp,50,53,2.20E-05,7.98E-06,0.940421624
ownership,235,264,0.000103438,3.98E-05,0.940686293
bed,150,167,6.60E-05,2.52E-05,0.940955797
photo,243,273,0.000106959,4.11E-05,0.941133223
adult,309,348,0.000136009,5.24E-05,0.941831347
reduza,58,62,2.55E-05,9.34E-06,0.942276329
perfect,318,358,0.000139971,5.39E-05,0.942527369
naveen,167,186,7.35E-05,2.80E-05,0.942954512
sales,899,1019,0.000395704,0.000153499,0.942999796
696,169,188,7.44E-05,2.83E-05,0.944371948
nat,118,130,5.19E-05,1.96E-05,0.944679929
tremendous,97,106,4.27E-05,1.60E-05,0.945942701
happening,112,123,4.93E-05,1.85E-05,0.946094572
ente,75,81,3.30E-05,1.22E-05,0.946373793
judgments,105,115,4.62E-05,1.73E-05,0.946576904
transferred,105,115,4.62E-05,1.73E-05,0.946576904
expired,181,201,7.97E-05,3.03E-05,0.947435831
business,3728,4216,0.001640916,0.000635087,0.948284362
wind,137,151,6.03E-05,2.27E-05,0.948387333
1110,84,91,3.70E-05,1.37E-05,0.948495831
subscribing,160,177,7.04E-05,2.67E-05,0.948567771
replacement,1360,1535,0.000598617,0.000231228,0.948571429
sincerely,396,444,0.000174303,6.69E-05,0.948732951
tarif,130,143,5.72E-05,2.15E-05,0.948900912
hottest,100,109,4.40E-05,1.64E-05,0.949429725
serv,131,144,5.77E-05,2.17E-05,0.949772119
intend,162,179,7.13E-05,2.70E-05,0.949985344
ads,247,275,0.000108719,4.14E-05,0.950183463
factors,318,355,0.000139971,5.35E-05,0.950788727
shopping,241,268,0.000106079,4.04E-05,0.950987592
prefe,55,58,2.42E-05,8.74E-06,0.951263866
va,94,102,4.14E-05,1.54E-05,0.951414362
instantly,141,155,6.21E-05,2.33E-05,0.95164549
avez,165,182,7.26E-05,2.74E-05,0.95205174
basin,79,85,3.48E-05,1.28E-05,0.952212637
cota,87,94,3.83E-05,1.42E-05,0.952415647
collect,449,502,0.000197632,7.56E-05,0.952595961
oui,127,139,5.59E-05,2.09E-05,0.953054066
convertidos,56,59,2.46E-05,8.89E-06,0.953221537
rock,215,238,9.46E-05,3.59E-05,0.953631502
compte,304,338,0.000133809,5.09E-05,0.954240732
invested,89,96,3.92E-05,1.45E-05,0.954893617
mint,65,69,2.86E-05,1.04E-05,0.955041092
loading,57,60,2.51E-05,9.04E-06,0.955116798
hours,1081,1211,0.000475813,0.000182422,0.955336098
encore,138,151,6.07E-05,2.27E-05,0.955541877
saldo,122,133,5.37E-05,2.00E-05,0.955678629
facts,252,279,0.00011092,4.20E-05,0.955940668
acknowledges,171,188,7.53E-05,2.83E-05,0.955981632
receive,2989,3350,0.001315638,0.000504635,0.957022062
fitness,50,52,2.20E-05,7.83E-06,0.957331495
processed,141,154,6.21E-05,2.32E-05,0.957851352
symbol,158,173,6.95E-05,2.61E-05,0.958188853
nous,951,1061,0.000418592,0.000159826,0.958959124
expire,235,259,0.000103438,3.90E-05,0.959333915
target,328,363,0.000144372,5.47E-05,0.95965425
1072,94,101,4.14E-05,1.52E-05,0.960661831
suivantes,128,139,5.63E-05,2.09E-05,0.960759932
lt,86,92,3.79E-05,1.39E-05,0.961223945
succeed,112,121,4.93E-05,1.82E-05,0.961642334
requesting,409,452,0.000180025,6.81E-05,0.963255712
cause,395,436,0.000173863,6.57E-05,0.964131003
tabela,124,134,5.46E-05,2.02E-05,0.964508411
timing,124,134,5.46E-05,2.02E-05,0.964508411
2021,356,392,0.000156697,5.90E-05,0.965500693
warm,564,623,0.00024825,9.38E-05,0.966191961
football,55,57,2.42E-05,8.59E-06,0.96685545
increased,226,247,9.95E-05,3.72E-05,0.96689098
891,130,140,5.72E-05,2.11E-05,0.969152928
bucks,75,79,3.30E-05,1.19E-05,0.969459253
paragraph,178,193,7.83E-05,2.91E-05,0.970221618
shocked,57,59,2.51E-05,8.89E-06,0.970236881
politique,132,142,5.81E-05,2.14E-05,0.970613311
wear,58,60,2.55E-05,9.04E-06,0.971847458
relax,77,81,3.39E-05,1.22E-05,0.971927137
hover,68,71,2.99E-05,1.07E-05,0.97257244
voyage,511,560,0.000224922,8.44E-05,0.973347652
href,262,285,0.000115322,4.29E-05,0.973726999
cidessus,127,136,5.59E-05,2.05E-05,0.973868137
119,69,72,3.04E-05,1.08E-05,0.973904608
judicial,50,51,2.20E-05,7.68E-06,0.974532236
suivant,128,137,5.63E-05,2.06E-05,0.974587733
silver,384,419,0.000169021,6.31E-05,0.975214615
commande,129,138,5.68E-05,2.08E-05,0.975296872
contenu,129,138,5.68E-05,2.08E-05,0.975296872
referenced,90,95,3.96E-05,1.43E-05,0.975581015
170,100,106,4.40E-05,1.60E-05,0.975715104
siehe,100,106,4.40E-05,1.60E-05,0.975715104
107,51,52,2.24E-05,7.83E-06,0.976281541
vous,1820,1999,0.000801091,0.000301124,0.97638497
wrapper,191,206,8.41E-05,3.10E-05,0.976768036
cruise,92,97,4.05E-05,1.46E-05,0.977538033
increase,608,664,0.000267617,0.000100023,0.977937803
marshall,123,131,5.41E-05,1.97E-05,0.978119558
solutions,270,292,0.000118843,4.40E-05,0.979830908
ce,673,734,0.000296228,0.000110568,0.979866219
bonne,128,136,5.63E-05,2.05E-05,0.981574004
venture,181,194,7.97E-05,2.92E-05,0.981729642
netscape,118,125,5.19E-05,1.88E-05,0.981959162
bouton,129,137,5.68E-05,2.06E-05,0.982234673
reset,397,430,0.000174743,6.48E-05,0.982800498
waste,130,138,5.72E-05,2.08E-05,0.98288578
exp,109,115,4.80E-05,1.73E-05,0.983186926
success,659,716,0.000290065,0.000107856,0.983519452
died,166,177,7.31E-05,2.67E-05,0.984875571
your,28027,30542,0.01233636,0.004600762,0.986192668
easy,1197,1299,0.000526871,0.000195678,0.987285854
printer,115,121,5.06E-05,1.82E-05,0.987556808
quote,254,272,0.000111801,4.10E-05,0.988587277
here,6782,7366,0.002985164,0.001109594,0.989094731
enhanced,106,111,4.67E-05,1.67E-05,0.989293005
carte,130,137,5.72E-05,2.06E-05,0.989823581
enus,96,100,4.23E-05,1.51E-05,0.990557261
sez,167,177,7.35E-05,2.67E-05,0.990800745
bias,61,62,2.68E-05,9.34E-06,0.990851648
alumni,61,62,2.68E-05,9.34E-06,0.990851648
confort,132,139,5.81E-05,2.09E-05,0.991002976
fund,522,562,0.000229763,8.47E-05,0.991028997
thirty,97,101,4.27E-05,1.52E-05,0.991347901
private,731,788,0.000321757,0.000118702,0.991892723
hospital,74,76,3.26E-05,1.14E-05,0.992092759
afin,134,141,5.90E-05,2.12E-05,0.992149084
qualit,147,155,6.47E-05,2.33E-05,0.992670741
enter,764,823,0.000336282,0.000123974,0.992810445
illuvium,87,90,3.83E-05,1.36E-05,0.992973337
1109,75,77,3.30E-05,1.16E-05,0.993090271
mouth,63,64,2.77E-05,9.64E-06,0.993250222
verschieben,51,51,2.24E-05,7.68E-06,0.993482281
pondez,51,51,2.24E-05,7.68E-06,0.993482281
einst,51,51,2.24E-05,7.68E-06,0.993482281
amazing,211,224,9.29E-05,3.37E-05,0.993979885
caras,76,78,3.35E-05,1.17E-05,0.994063252
sheets,151,159,6.65E-05,2.40E-05,0.994669386
paid,646,693,0.000284343,0.000104392,0.996009883
cobertura,53,53,2.33E-05,7.98E-06,0.996227322
conserv,129,135,5.68E-05,2.03E-05,0.996256366
lors,129,135,5.68E-05,2.03E-05,0.996256366
souhaitons,130,136,5.72E-05,2.05E-05,0.996809851
promise,144,151,6.34E-05,2.27E-05,0.997426413
xmsonormal,54,54,2.38E-05,8.13E-06,0.997529302
votre,2044,2198,0.000899687,0.000331101,0.997719415
thorough,82,84,3.61E-05,1.27E-05,0.999433214
illuvials,69,70,3.04E-05,1.05E-05,0.99966646
maya,56,56,2.46E-05,8.44E-06,1.000003871
quipe,150,157,6.60E-05,2.37E-05,1.000271635
guarantees,70,71,3.08E-05,1.07E-05,1.000635831
courier,367,390,0.000161539,5.87E-05,1.000771432
accuracy,165,173,7.26E-05,2.61E-05,1.000937737
competitive,138,144,6.07E-05,2.17E-05,1.000963398
fotos,138,144,6.07E-05,2.17E-05,1.000963398
rugin,57,57,2.51E-05,8.59E-06,1.001180679
marketing,1257,1345,0.000553281,0.000202607,1.00147956
discount,331,351,0.000145693,5.29E-05,1.001699473
partiellement,127,132,5.59E-05,1.99E-05,1.002311776
ntar,58,58,2.55E-05,8.74E-06,1.002319754
enfre,58,58,2.55E-05,8.74E-06,1.002319754
clamer,58,58,2.55E-05,8.74E-06,1.002319754
constitute,72,73,3.17E-05,1.10E-05,1.002498902
illegal,100,103,4.40E-05,1.55E-05,1.002710097
69,199,209,8.76E-05,3.15E-05,1.003316904
adesco,59,59,2.60E-05,8.89E-06,1.003422884
safety,495,526,0.000217879,7.92E-05,1.003557467
linkedin,357,378,0.000157137,5.69E-05,1.004039044
clicking,451,478,0.000198512,7.20E-05,1.005352387
8572,61,61,2.68E-05,9.19E-06,1.00552791
height,469,497,0.000206435,7.49E-05,1.005839931
wake,91,93,4.01E-05,1.40E-05,1.006234016
layke,62,62,2.73E-05,9.34E-06,1.006532857
award,180,188,7.92E-05,2.83E-05,1.006619123
sh,77,78,3.39E-05,1.17E-05,1.006758304
legally,107,110,4.71E-05,1.66E-05,1.007023578
mandir,167,174,7.35E-05,2.62E-05,1.007272103
2450,169,176,7.44E-05,2.65E-05,1.008007162
consid,142,147,6.25E-05,2.21E-05,1.009360911
asma,65,65,2.86E-05,9.79E-06,1.009373891
activ,127,131,5.59E-05,1.97E-05,1.009550921
externalclass,82,83,3.61E-05,1.25E-05,1.010527371
merci,273,286,0.000120164,4.31E-05,1.0110848
nbs,67,67,2.95E-05,1.01E-05,1.011135254
xxdzebzejze,68,68,2.99E-05,1.02E-05,1.011979437
vikas,167,173,7.35E-05,2.61E-05,1.012823402
315,53,52,2.33E-05,7.83E-06,1.013137194
406,170,176,7.48E-05,2.65E-05,1.013828852
promocional,154,159,6.78E-05,2.40E-05,1.014053356
9r4zet0ayq,71,71,3.13E-05,1.07E-05,1.014377615
cliquez,209,217,9.20E-05,3.27E-05,1.015378582
smartphone,142,146,6.25E-05,2.20E-05,1.015890972
transaction,803,845,0.000353448,0.000127288,1.016281283
blvd,91,92,4.01E-05,1.39E-05,1.016321004
confidentialit,144,148,6.34E-05,2.23E-05,1.01664072
choisissant,127,130,5.59E-05,1.96E-05,1.016842853
remboursement,127,130,5.59E-05,1.96E-05,1.016842853
remboursable,127,130,5.59E-05,1.96E-05,1.016842853
devez,129,132,5.68E-05,1.99E-05,1.017664582
channels,94,95,4.14E-05,1.43E-05,1.01801784
hanuman,167,172,7.35E-05,2.59E-05,1.018405691
pi,300,312,0.000132048,4.70E-05,1.019533224
complimentary,60,59,2.64E-05,8.89E-06,1.019611828
offer,1797,1889,0.000790967,0.000284554,1.020089777
ado,98,99,4.31E-05,1.49E-05,1.020126355
cable,192,198,8.45E-05,2.98E-05,1.020277294
fast,537,561,0.000236366,8.45E-05,1.020998585
financially,100,101,4.40E-05,1.52E-05,1.021120303
advertiser,81,81,3.57E-05,1.22E-05,1.021154578
80,596,623,0.000262335,9.38E-05,1.021162943
toute,292,303,0.000128527,4.56E-05,1.021362198
posteingang,83,83,3.65E-05,1.25E-05,1.022323869
life,1222,1280,0.000537875,0.000192816,1.022576721
guide,555,579,0.000244289,8.72E-05,1.022614026
grow,163,167,7.17E-05,2.52E-05,1.022880054
una,106,107,4.67E-05,1.61E-05,1.023887021
pli,127,129,5.59E-05,1.94E-05,1.024188349
lune,127,129,5.59E-05,1.94E-05,1.024188349
rales,127,129,5.59E-05,1.94E-05,1.024188349
obligatoirement,127,129,5.59E-05,1.94E-05,1.024188349
possibilit,128,130,5.63E-05,1.96E-05,1.02454872
omicron,68,67,2.99E-05,1.01E-05,1.025467916
369,282,291,0.000124125,4.38E-05,1.026315032
discounts,134,136,5.90E-05,2.05E-05,1.026602353
consulting,1748,1825,0.000769399,0.000274913,1.026823642
pls,1017,1060,0.000447643,0.000159675,1.026839865
con,264,272,0.000116202,4.10E-05,1.026866253
87,114,115,5.02E-05,1.73E-05,1.027141583
1077,136,138,5.99E-05,2.08E-05,1.027248163
offering,337,348,0.000148334,5.24E-05,1.027966391
protect,670,696,0.000294907,0.000104844,1.028083786
celebrating,340,351,0.000149654,5.29E-05,1.02834625
swagbucks,95,95,4.18E-05,1.43E-05,1.02835151
future,1883,1963,0.000828821,0.000295701,1.028485446
descrambler,54,52,2.38E-05,7.83E-06,1.03106785
fresh,221,226,9.73E-05,3.40E-05,1.03116812
xc3,126,127,5.55E-05,1.91E-05,1.03127751
funds,704,729,0.000309873,0.000109815,1.031524908
autogenerated,127,128,5.59E-05,1.93E-05,1.0315882
jointe,127,128,5.59E-05,1.93E-05,1.0315882
imprimer,127,128,5.59E-05,1.93E-05,1.0315882
4968,127,128,5.59E-05,1.93E-05,1.0315882
